id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
1761,2011050809,0.125,0.323,0.458,0.142,0.293,0.09,0.171
1762,2011050810,0.112,0.389,0.6,0.139,0.319,0.089,0.158
1763,2011050811,0.162,0.373,0.617,0.163,0.317,0.081,0.2
1764,2011050812,0.114,0.327,0.676,0.103,0.337,0.131,0.276
1765,2011050813,0.064,0.395,0.519,0.045,0.352,0.03,0.097
1766,2011050814,0.008,0.383,0.43,0.12,0.327,0.093,0.103
1767,2011050815,0.031,0.411,0.492,0.105,0.363,0.152,0.187
1768,2011050816,0.049,0.419,0.498,0.092,0.242,0.147,0.149
1769,2011050817,0.043,0.421,0.474,0.081,0.24,0.099,0.155
1770,2011050818,0.034,0.429,0.371,0.076,0.201,0.134,0.195
1771,2011050819,0.03,0.46,0.381,0.094,0.227,0.125,0.093
1772,2011050820,0.027,0.423,0.377,0.104,0.185,0.153,0.07
1773,2011050821,0.049,0.392,0.318,0.094,0.158,0.139,0.096
1774,2011050822,0.068,0.398,0.315,0.012,0.138,0.056,0.085
1775,2011050823,0.086,0.396,0.285,0.007,0.177,0.059,0.046
1776,2011050900,0.043,0.372,0.422,0,0.167,0.045,0.066
1777,2011051013,0.206,0.772,0.591,0.199,0.136,0.23,0.536
1778,2011051014,0.248,0.767,0.554,0.232,0.085,0.315,0.399
1779,2011051015,0.317,0.725,0.543,0.24,0.048,0.292,0.372
1780,2011051016,0.345,0.786,0.498,0.267,0.055,0.329,0.411
1781,2011051017,0.345,0.564,0.458,0.243,0.094,0.184,0.42
1782,2011051018,0.386,0.484,0.55,0.306,0.125,0.171,0.392
1783,2011051019,0.36,0.518,0.547,0.325,0.135,0.181,0.37
1784,2011051020,0.17,0.44,0.647,0.193,0.099,0.143,0.208
1785,2011051021,0.135,0.43,0.651,0.21,0.114,0.148,0.187
1786,2011051022,0.085,0.351,0.49,0.165,0.071,0.148,0.18
1787,2011051023,0.098,0.373,0.517,0.052,0.045,0,0.135
1788,2011051100,0.085,0.486,0.454,0.286,0.202,0.072,0.328
1789,2011051101,0.148,0.408,0.574,0.194,0.125,0.291,0.447
1790,2011051102,0.215,0.48,0.673,0.274,0.218,0.343,0.414
1791,2011051103,0.283,0.459,0.702,0.353,0.292,0.325,0.405
1792,2011051104,0.291,0.382,0.674,0.357,0.301,0.331,0.389
1793,2011051105,0.205,0.393,0.782,0.329,0.311,0.411,0.388
1794,2011051106,0.207,0.395,0.79,0.278,0.186,0.269,0.42
1795,2011051107,0.253,0.378,0.781,0.268,0.168,0.302,0.343
1796,2011051108,0.222,0.387,0.823,0.313,0.133,0.283,0.365
1797,2011051109,0.229,0.441,0.823,0.293,0.079,0.325,0.459
1798,2011051110,0.159,0.471,0.784,0.358,0.33,0.352,0.38
1799,2011051111,0.165,0.487,0.806,0.303,0.383,0.184,0.425
1800,2011051112,0.287,0.436,0.851,0.371,0.164,0.193,0.617
1801,2011051113,0.383,0.348,0.705,0.397,0.165,0.305,0.464
1802,2011051114,0.374,0.338,0.697,0.367,0.168,0.163,0.413
1803,2011051115,0.332,0.336,0.682,0.315,0.203,0.131,0.436
1804,2011051116,0.294,0.464,0.726,0.289,0.218,0.128,0.409
1805,2011051117,0.214,0.504,0.746,0.278,0.177,0.189,0.447
1806,2011051118,0.217,0.513,0.763,0.386,0.151,0.197,0.456
1807,2011051119,0.221,0.519,0.698,0.372,0.166,0.185,0.47
1808,2011051120,0.238,0.505,0.676,0.321,0.17,0.188,0.484
1809,2011051121,0.312,0.447,0.628,0.319,0.154,0.189,0.304
1810,2011051122,0.135,0.465,0.559,0.28,0.093,0.112,0.399
1811,2011051123,0.131,0.384,0.598,0.237,0.117,0.143,0.399
1812,2011051200,0.081,0.584,0.739,0.145,0.089,0.131,0.22
1813,2011051201,0.072,0.25,0.434,0.214,0.214,0.128,0.147
1814,2011051202,0.119,0.693,0.435,0.259,0.196,0.13,0.214
1815,2011051203,0.147,0.698,0.413,0.341,0.163,0.188,0.223
1816,2011051204,0.174,0.689,0.384,0.23,0.093,0.176,0.196
1817,2011051205,0.142,0.684,0.391,0.239,0.078,0.175,0.186
1818,2011051206,0.153,0.499,0.436,0.203,0.096,0.164,0.123
1819,2011051207,0.107,0.332,0.438,0.288,0.104,0.171,0.126
1820,2011051208,0.121,0.34,0.437,0.23,0.156,0.154,0.113
1821,2011051209,0.192,0.378,0.398,0.243,0.145,0.156,0.185
1822,2011051210,0.178,0.375,0.399,0.465,0.139,0.262,0.188
1823,2011051211,0.352,0.247,0.5,0.368,0.094,0.346,0.169
1824,2011051212,0.251,0.242,0.531,0.264,0.085,0.288,0.435
1825,2011051401,0,0.257,0.337,0.003,0.139,0.065,0.04
1826,2011051402,0.001,0.19,0.173,0,0.142,0.034,0.037
1827,2011051403,0,0.192,0.139,0.019,0.198,0.021,0.05
1828,2011051404,0,0.236,0.305,0.02,0.183,0,0.032
1829,2011051405,0,0.208,0.191,0,0.204,0.021,0.051
1830,2011051406,0,0.206,0.227,0,0.205,0.017,0.075
1831,2011051407,0,0.173,0.169,0,0.191,0.016,0.08
1832,2011051408,0,0.163,0.22,0,0.205,0.012,0.049
1833,2011051409,0.013,0.126,0.251,0.015,0.183,0.042,0.132
1834,2011051410,0.063,0.109,0.209,0.056,0.221,0.075,0.173
1835,2011051411,0.093,0.151,0.116,0.13,0.243,0.182,0.141
1836,2011051412,0.08,0.124,0.176,0.101,0.236,0.158,0.062
1837,2011051413,0,0.472,0.158,0.169,0.133,0.274,0.011
1838,2011051414,0.04,0.418,0.207,0.144,0.15,0.168,0
1839,2011051415,0.156,0.327,0.187,0.087,0.236,0.151,0.024
1840,2011051416,0.241,0.27,0.288,0.135,0.234,0.227,0.173
1841,2011051417,0.27,0.284,0.259,0.201,0.255,0.24,0.228
1842,2011051418,0.364,0.355,0.306,0.325,0.276,0.239,0.336
1843,2011051419,0.345,0.347,0.321,0.32,0.283,0.254,0.37
1844,2011051420,0.38,0.316,0.26,0.277,0.298,0.283,0.343
1845,2011051421,0.437,0.419,0.301,0.387,0.315,0.314,0.27
1846,2011051422,0.477,0.332,0.322,0.435,0.371,0.343,0.333
1847,2011051423,0.48,0.329,0.393,0.455,0.418,0.393,0.51
1848,2011051500,0.469,0.381,0.435,0.492,0.364,0.605,0.684
1849,2011051501,0.603,0.447,0.455,0.524,0.457,0.63,0.445
1850,2011051502,0.587,0.49,0.509,0.527,0.468,0.616,0.441
1851,2011051503,0.715,0.553,0.517,0.496,0.358,0.62,0.449
1852,2011051504,0.745,0.462,0.5,0.507,0.319,0.619,0.377
1853,2011051505,0.674,0.478,0.515,0.535,0.363,0.577,0.41
1854,2011051506,0.667,0.51,0.566,0.576,0.49,0.558,0.393
1855,2011051507,0.551,0.479,0.575,0.583,0.493,0.517,0.399
1856,2011051508,0.532,0.453,0.532,0.586,0.425,0.505,0.392
1857,2011051509,0.506,0.443,0.541,0.588,0.405,0.534,0.382
1858,2011051510,0.515,0.44,0.537,0.585,0.302,0.529,0.403
1859,2011051511,0.495,0.445,0.546,0.587,0.214,0.533,0.378
1860,2011051512,0.482,0.368,0.522,0.476,0.184,0.506,0.339
1861,2011051513,0.489,0.396,0.524,0.448,0.234,0.418,0.284
1862,2011051514,0.477,0.384,0.551,0.365,0.234,0.382,0.371
1863,2011051515,0.412,0.437,0.45,0.395,0.277,0.36,0.375
1864,2011051516,0.49,0.443,0.51,0.402,0.194,0.364,0.392
1865,2011051517,0.482,0.472,0.513,0.381,0.217,0.364,0.333
1866,2011051518,0.456,0.464,0.54,0.38,0.23,0.354,0.301
1867,2011051519,0.457,0.507,0.581,0.426,0.25,0.346,0.287
1868,2011051520,0.427,0.538,0.497,0.424,0.34,0.351,0.248
1869,2011051521,0.379,0.491,0.454,0.465,0.41,0.347,0.337
1870,2011051522,0.323,0.431,0.413,0.436,0.439,0.243,0.304
1871,2011051523,0.328,0.428,0.448,0.368,0.38,0.261,0.183
1872,2011051600,0.326,0.321,0.609,0.281,0.319,0.321,0.125
1873,2011051713,0.207,0.114,0.416,0.179,0.221,0.208,0.049
1874,2011051714,0.189,0.138,0.437,0.14,0.206,0.202,0.078
1875,2011051715,0.188,0.181,0.42,0.163,0.2,0.202,0.111
1876,2011051716,0.176,0.232,0.381,0.207,0.202,0.182,0.097
1877,2011051717,0.197,0.155,0.389,0.156,0.234,0.151,0.062
1878,2011051718,0.264,0.155,0.423,0.145,0.205,0.144,0.171
1879,2011051719,0.379,0.153,0.426,0.268,0.271,0.182,0.138
1880,2011051720,0.504,0.252,0.307,0.442,0.227,0.514,0.355
1881,2011051721,0.597,0.263,0.336,0.411,0.267,0.543,0.291
1882,2011051722,0.583,0.312,0.291,0.404,0.269,0.559,0.346
1883,2011051723,0.536,0.251,0.343,0.297,0.261,0.337,0.371
1884,2011051800,0.391,0.169,0.327,0.394,0.275,0.332,0.27
1885,2011051801,0.38,0.332,0.516,0.496,0.181,0.269,0.384
1886,2011051802,0.454,0.344,0.536,0.501,0.161,0.325,0.366
1887,2011051803,0.437,0.356,0.555,0.472,0.261,0.325,0.35
1888,2011051804,0.482,0.286,0.525,0.393,0.172,0.264,0.266
1889,2011051805,0.454,0.288,0.601,0.364,0.182,0.346,0.209
1890,2011051806,0.381,0.305,0.675,0.368,0.193,0.362,0.24
1891,2011051807,0.334,0.319,0.667,0.318,0.066,0.242,0.241
1892,2011051808,0.296,0.285,0.667,0.299,0.086,0.226,0.212
1893,2011051809,0.329,0.238,0.671,0.307,0.085,0.251,0.055
1894,2011051810,0.386,0.228,0.644,0.375,0.036,0.251,0.03
1895,2011051811,0.315,0.221,0.6,0.321,0.09,0.368,0.064
1896,2011051812,0.298,0.195,0.565,0.271,0.152,0.322,0.125
1897,2011051813,0.402,0.226,0.625,0.367,0.223,0.451,0.439
1898,2011051814,0.404,0.181,0.618,0.322,0.244,0.374,0.367
1899,2011051815,0.415,0.162,0.594,0.327,0.288,0.336,0.378
1900,2011051816,0.452,0.201,0.657,0.345,0.264,0.352,0.412
1901,2011051817,0.481,0.216,0.55,0.329,0.279,0.6,0.423
1902,2011051818,0.49,0.296,0.533,0.347,0.282,0.556,0.4
1903,2011051819,0.441,0.212,0.531,0.331,0.316,0.517,0.417
1904,2011051820,0.517,0.208,0.713,0.197,0.327,0.387,0.349
1905,2011051821,0.454,0.154,0.66,0.248,0.306,0.294,0.335
1906,2011051822,0.503,0.167,0.692,0.221,0.16,0.287,0.325
1907,2011051823,0.31,0.221,0.663,0.272,0.197,0.18,0.174
1908,2011051900,0.278,0.486,0.768,0.293,0.177,0.271,0.357
1909,2011051901,0.189,0.477,0.739,0.187,0.155,0.209,0.08
1910,2011051902,0.275,0.516,0.718,0.179,0.261,0.228,0.091
1911,2011051903,0.341,0.506,0.714,0.322,0.281,0.27,0.128
1912,2011051904,0.336,0.47,0.585,0.252,0.29,0.231,0.143
1913,2011051905,0.264,0.485,0.629,0.071,0.271,0.224,0.109
1914,2011051906,0.153,0.404,0.635,0.056,0.308,0.171,0.127
1915,2011051907,0.132,0.434,0.646,0.104,0.303,0.161,0.132
1916,2011051908,0.156,0.398,0.571,0.049,0.153,0.082,0.074
1917,2011051909,0.086,0.371,0.601,0.001,0.139,0.112,0.042
1918,2011051910,0.101,0.373,0.619,0,0.109,0.095,0.059
1919,2011051911,0.049,0.385,0.593,0.019,0.085,0.077,0.037
1920,2011051912,0.045,0.274,0.614,0.003,0.056,0.066,0.049
1921,2011052101,0.024,0.084,0.167,0,0.118,0,0.034
1922,2011052102,0.071,0.109,0.235,0,0.005,0.006,0.02
1923,2011052103,0.056,0.116,0.212,0.018,0.012,0.03,0.058
1924,2011052104,0.079,0.1,0.193,0.018,0.027,0.045,0.082
1925,2011052105,0.076,0.101,0.221,0.029,0.069,0.025,0.138
1926,2011052106,0.096,0.102,0.243,0.026,0.096,0.015,0.175
1927,2011052107,0.048,0.135,0.15,0.031,0.055,0.026,0.169
1928,2011052108,0.099,0.145,0.159,0,0.031,0.016,0.244
1929,2011052109,0.075,0.136,0.144,0,0.053,0.019,0.229
1930,2011052110,0.047,0.127,0.127,0,0.121,0.035,0.112
1931,2011052111,0.021,0.114,0.111,0,0.101,0.027,0.082
1932,2011052112,0,0.174,0.092,0,0.16,0.005,0.049
1933,2011052113,0.012,0.421,0.409,0,0.123,0.008,0.004
1934,2011052114,0.006,0.464,0.477,0.013,0.147,0.029,0
1935,2011052115,0.008,0.339,0.467,0.043,0.13,0,0.061
1936,2011052116,0.005,0.306,0.467,0.041,0.092,0.011,0
1937,2011052117,0,0.305,0.444,0.035,0.11,0.005,0.017
1938,2011052118,0.005,0.304,0.407,0.032,0.1,0.035,0.107
1939,2011052119,0.018,0.498,0.324,0.079,0.133,0,0.043
1940,2011052120,0.007,0.424,0.254,0.117,0.111,0.007,0.007
1941,2011052121,0.005,0.362,0.293,0.035,0.13,0.021,0.013
1942,2011052122,0,0.337,0.274,0.051,0.192,0.033,0.008
1943,2011052123,0.008,0.386,0.262,0.086,0.168,0.069,0.074
1944,2011052200,0.009,0.457,0.392,0.043,0.192,0.106,0.061
1945,2011052201,0.033,0.58,0.472,0.049,0.141,0.07,0.132
1946,2011052202,0.084,0.543,0.506,0.119,0.121,0.183,0.238
1947,2011052203,0.186,0.552,0.587,0.191,0.128,0.296,0.256
1948,2011052204,0.193,0.605,0.57,0.187,0.119,0.269,0.204
1949,2011052205,0.162,0.641,0.497,0.187,0.142,0.291,0.217
1950,2011052206,0.164,0.523,0.564,0.233,0.091,0.305,0.244
1951,2011052207,0.123,0.559,0.494,0.219,0.077,0.241,0.248
1952,2011052208,0.172,0.465,0.455,0.221,0.104,0.233,0.205
1953,2011052209,0.185,0.479,0.499,0.238,0.03,0.272,0.227
1954,2011052210,0.261,0.363,0.535,0.3,0.008,0.256,0.262
1955,2011052211,0.406,0.411,0.495,0.413,0.161,0.313,0.406
1956,2011052212,0.294,0.438,0.371,0.356,0.215,0.25,0.417
1957,2011052213,0.165,0.321,0.473,0.294,0.178,0.168,0.127
1958,2011052214,0.027,0.35,0.461,0.169,0.175,0.088,0.111
1959,2011052215,0.021,0.415,0.438,0.158,0.169,0.05,0.084
1960,2011052216,0.199,0.38,0.405,0.219,0.173,0.107,0.109
1961,2011052217,0.386,0.412,0.452,0.33,0.218,0.298,0.414
1962,2011052218,0.477,0.452,0.511,0.423,0.23,0.309,0.313
1963,2011052219,0.498,0.478,0.561,0.455,0.29,0.279,0.291
1964,2011052220,0.493,0.44,0.6,0.449,0.317,0.256,0.264
1965,2011052221,0.482,0.352,0.573,0.386,0.443,0.242,0.319
1966,2011052222,0.399,0.374,0.513,0.255,0.358,0.18,0.279
1967,2011052223,0.147,0.363,0.57,0.149,0.293,0.156,0.092
1968,2011052300,0.057,0.423,0.436,0.092,0.184,0.143,0.122
1969,2011052413,0.355,0.378,0.442,0.141,0.575,0.205,0.179
1970,2011052414,0.277,0.333,0.403,0.192,0.532,0.061,0.17
1971,2011052415,0.224,0.355,0.254,0.171,0.41,0.053,0.073
1972,2011052416,0.199,0.299,0.122,0.132,0.319,0.046,0.036
1973,2011052417,0.092,0.216,0.158,0.105,0.126,0.069,0.037
1974,2011052418,0.176,0.143,0.15,0.067,0.192,0.07,0.008
1975,2011052419,0.094,0.228,0.14,0.039,0.199,0.082,0.047
1976,2011052420,0.094,0.196,0.13,0.028,0.133,0.02,0.062
1977,2011052421,0.07,0.155,0.206,0.071,0.074,0.05,0.037
1978,2011052422,0.07,0.222,0.131,0.039,0.068,0.026,0.073
1979,2011052423,0.111,0.198,0.136,0.003,0.157,0.016,0.05
1980,2011052500,0.065,0.292,0.138,0,0.077,0,0.039
1981,2011052501,0.124,0.531,0.246,0.075,0.119,0.111,0.045
1982,2011052502,0.172,0.503,0.285,0.038,0.156,0.115,0.033
1983,2011052503,0.173,0.459,0.335,0.027,0.157,0.063,0.025
1984,2011052504,0.122,0.456,0.283,0.012,0.136,0.08,0.035
1985,2011052505,0.108,0.521,0.255,0.039,0.091,0.061,0.025
1986,2011052506,0.097,0.497,0.258,0.05,0.066,0.088,0.085
1987,2011052507,0.093,0.47,0.294,0.129,0.068,0.044,0.06
1988,2011052508,0.081,0.452,0.247,0.092,0.16,0.063,0
1989,2011052509,0.086,0.426,0.246,0.037,0.151,0.091,0
1990,2011052510,0.04,0.434,0.165,0.031,0.174,0.085,0.016
1991,2011052511,0.035,0.397,0.216,0.023,0.068,0.113,0.056
1992,2011052512,0,0.298,0.392,0.011,0.103,0.089,0.07
1993,2011052513,0.07,0.389,0.326,0.025,0.092,0.106,0.087
1994,2011052514,0.069,0.34,0.306,0,0.085,0.176,0.224
1995,2011052515,0.02,0.482,0.258,0,0.071,0.122,0.174
1996,2011052516,0.04,0.444,0.224,0.007,0.107,0.096,0.156
1997,2011052517,0.045,0.395,0.264,0.022,0.26,0.092,0.14
1998,2011052518,0.065,0.388,0.29,0.088,0.281,0.305,0.115
1999,2011052519,0.118,0.401,0.203,0.152,0.168,0.326,0.177
2000,2011052520,0.121,0.42,0.239,0.139,0.214,0.273,0.193
2001,2011052521,0.103,0.413,0.288,0.094,0.142,0.252,0.171
2002,2011052522,0.043,0.397,0.252,0.077,0.218,0.175,0.165
2003,2011052523,0.012,0.511,0.295,0,0.031,0.142,0.213
2004,2011052600,0.113,0.511,0.55,0.054,0.19,0.183,0.104
2005,2011052601,0.201,0.51,0.504,0.266,0.141,0.272,0.337
2006,2011052602,0.211,0.627,0.517,0.296,0.143,0.329,0.254
2007,2011052603,0.331,0.611,0.449,0.333,0.138,0.35,0.249
2008,2011052604,0.312,0.583,0.45,0.37,0.154,0.332,0.264
2009,2011052605,0.3,0.58,0.574,0.391,0.127,0.28,0.267
2010,2011052606,0.32,0.536,0.579,0.354,0.204,0.319,0.24
2011,2011052607,0.209,0.404,0.457,0.393,0.236,0.279,0.201
2012,2011052608,0.225,0.392,0.486,0.246,0.245,0.185,0.142
2013,2011052609,0.225,0.37,0.496,0.217,0.236,0.201,0.15
2014,2011052610,0.237,0.396,0.571,0.275,0.257,0.177,0.171
2015,2011052611,0.3,0.267,0.476,0.301,0.283,0.319,0.206
2016,2011052612,0.199,0.25,0.415,0.268,0.26,0.321,0.161
2017,2011052801,0.061,0.629,0.359,0.171,0.23,0.108,0.217
2018,2011052802,0.1,0.726,0.374,0.178,0.132,0.173,0.177
2019,2011052803,0.086,0.694,0.353,0.216,0.193,0.325,0.213
2020,2011052804,0.123,0.732,0.358,0.344,0.192,0.297,0.214
2021,2011052805,0.163,0.543,0.393,0.305,0.266,0.371,0.487
2022,2011052806,0.171,0.676,0.418,0.352,0.276,0.451,0.608
2023,2011052807,0.121,0.599,0.449,0.377,0.213,0.365,0.538
2024,2011052808,0.066,0.593,0.424,0.437,0.043,0.359,0.444
2025,2011052809,0.072,0.489,0.427,0.277,0.074,0.249,0.357
2026,2011052810,0.047,0.381,0.387,0.192,0.104,0.199,0.24
2027,2011052811,0.078,0.367,0.32,0.245,0.163,0.176,0.206
2028,2011052812,0.087,0.419,0.168,0.283,0.199,0.185,0.332
2029,2011052813,0.125,0.476,0.161,0.217,0.099,0.265,0.27
2030,2011052814,0,0.456,0.299,0.159,0.12,0.278,0.215
2031,2011052815,0.02,0.489,0.304,0.128,0.174,0.306,0.114
2032,2011052816,0.178,0.398,0.194,0.384,0.169,0.358,0.223
2033,2011052817,0.263,0.422,0.126,0.562,0.2,0.41,0.45
2034,2011052818,0.41,0.428,0.234,0.522,0.382,0.45,0.446
2035,2011052819,0.41,0.402,0.29,0.446,0.424,0.393,0.429
2036,2011052820,0.426,0.36,0.251,0.442,0.704,0.335,0.346
2037,2011052821,0.386,0.342,0.237,0.388,0.487,0.286,0.439
2038,2011052822,0.296,0.4,0.09,0.302,0.314,0.29,0.22
2039,2011052823,0.111,0.442,0.071,0.088,0.267,0.194,0.132
2040,2011052900,0.089,0.271,0.266,0.168,0.115,0.103,0.023
2041,2011052901,0.056,0.297,0.296,0.16,0.099,0.134,0.086
2042,2011052902,0.17,0.324,0.311,0.195,0.121,0.287,0.089
2043,2011052903,0.198,0.359,0.343,0.208,0.139,0.304,0.1
2044,2011052904,0.23,0.332,0.378,0.172,0.154,0.272,0.131
2045,2011052905,0.152,0.298,0.322,0.243,0.077,0.262,0.203
2046,2011052906,0.118,0.336,0.302,0.183,0.033,0.252,0.154
2047,2011052907,0.103,0.297,0.288,0.225,0.026,0.234,0.161
2048,2011052908,0.116,0.278,0.297,0.198,0.041,0.239,0.193
2049,2011052909,0.174,0.312,0.303,0.226,0.028,0.226,0.193
2050,2011052910,0.175,0.256,0.334,0.322,0.06,0.203,0.268
2051,2011052911,0.243,0.237,0.301,0.522,0.066,0.191,0.256
2052,2011052912,0.283,0.218,0.134,0.527,0.161,0.323,0.533
2053,2011052913,0.149,0.185,0.325,0.268,0.144,0.138,0.027
2054,2011052914,0.112,0.22,0.311,0.24,0.135,0.169,0.045
2055,2011052915,0.128,0.24,0.271,0.238,0.133,0.15,0.067
2056,2011052916,0.149,0.281,0.293,0.198,0.142,0.115,0.089
2057,2011052917,0.271,0.238,0.315,0.172,0.194,0.168,0.237
2058,2011052918,0.267,0.236,0.378,0.193,0.193,0.171,0.252
2059,2011052919,0.174,0.292,0.261,0.231,0.148,0.133,0
2060,2011052920,0.042,0.304,0.2,0.2,0.189,0.212,0
2061,2011052921,0.067,0.265,0.212,0.104,0.184,0.153,0
2062,2011052922,0.084,0.308,0.211,0.056,0.204,0.127,0.009
2063,2011052923,0.131,0.303,0.276,0.133,0.237,0.196,0.182
2064,2011053000,0.164,0.465,0.5,0.118,0.294,0.236,0.116
2065,2011053113,0.085,0.31,0.109,0.342,0.175,0.15,0.24
2066,2011053114,0.128,0.372,0.079,0.306,0.14,0.103,0.109
2067,2011053115,0.21,0.376,0.045,0.327,0.082,0.043,0.067
2068,2011053116,0.267,0.395,0.225,0.472,0.006,0.046,0.222
2069,2011053117,0.324,0.306,0.256,0.595,0.121,0.128,0.356
2070,2011053118,0.404,0.341,0.377,0.52,0.294,0.253,0.395
2071,2011053119,0.478,0.361,0.599,0.597,0.344,0.468,0.496
2072,2011053120,0.612,0.314,0.708,0.521,0.4,0.376,0.43
2073,2011053121,0.654,0.302,0.629,0.598,0.451,0.639,0.456
2074,2011053122,0.51,0.308,0.567,0.617,0.386,0.508,0.353
2075,2011053123,0.541,0.281,0.384,0.525,0.204,0.502,0.4
2076,2011060100,0.483,0.423,0.531,0.479,0.186,0.601,0.562
2077,2011060101,0.408,0.299,0.555,0.466,0.092,0.526,0.564
2078,2011060102,0.395,0.271,0.582,0.448,0.423,0.499,0.534
2079,2011060103,0.441,0.196,0.468,0.4,0.55,0.456,0.496
2080,2011060104,0.474,0.197,0.579,0.419,0.54,0.451,0.435
2081,2011060105,0.539,0.279,0.511,0.604,0.626,0.468,0.458
2082,2011060106,0.511,0.182,0.553,0.57,0.515,0.506,0.53
2083,2011060107,0.422,0.365,0.634,0.529,0.612,0.543,0.529
2084,2011060108,0.406,0.379,0.62,0.467,0.463,0.357,0.382
2085,2011060109,0.415,0.402,0.576,0.494,0.38,0.506,0.36
2086,2011060110,0.369,0.32,0.559,0.544,0.539,0.435,0.375
2087,2011060111,0.365,0.166,0.532,0.587,0.577,0.615,0.447
2088,2011060112,0.565,0.145,0.556,0.682,0.572,0.564,0.602
2089,2011060113,0.519,0.265,0.644,0.641,0.451,0.59,0.612
2090,2011060114,0.64,0.274,0.653,0.601,0.459,0.568,0.567
2091,2011060115,0.65,0.291,0.626,0.594,0.406,0.474,0.533
2092,2011060116,0.637,0.252,0.642,0.61,0.407,0.475,0.525
2093,2011060117,0.663,0.28,0.64,0.624,0.446,0.375,0.425
2094,2011060118,0.643,0.304,0.641,0.594,0.452,0.367,0.41
2095,2011060119,0.678,0.395,0.606,0.569,0.446,0.385,0.438
2096,2011060120,0.703,0.354,0.633,0.675,0.407,0.383,0.435
2097,2011060121,0.696,0.35,0.597,0.701,0.422,0.385,0.349
2098,2011060122,0.676,0.376,0.628,0.683,0.544,0.341,0.406
2099,2011060123,0.55,0.312,0.577,0.466,0.495,0.324,0.344
2100,2011060200,0.41,0.506,0.414,0.314,0.387,0.363,0.242
2101,2011060201,0.315,0.458,0.45,0.455,0.341,0.312,0.171
2102,2011060202,0.345,0.341,0.428,0.46,0.348,0.331,0.245
2103,2011060203,0.381,0.366,0.472,0.454,0.345,0.318,0.32
2104,2011060204,0.45,0.345,0.496,0.437,0.354,0.367,0.393
2105,2011060205,0.337,0.327,0.503,0.442,0.426,0.445,0.389
2106,2011060206,0.318,0.313,0.523,0.385,0.45,0.468,0.382
2107,2011060207,0.341,0.341,0.522,0.289,0.433,0.389,0.337
2108,2011060208,0.369,0.306,0.521,0.324,0.413,0.383,0.248
2109,2011060209,0.31,0.267,0.471,0.385,0.441,0.323,0.239
2110,2011060210,0.351,0.226,0.365,0.388,0.461,0.375,0.256
2111,2011060211,0.4,0.227,0.442,0.396,0.454,0.389,0.337
2112,2011060212,0.381,0.253,0.428,0.385,0.394,0.381,0.32
2113,2011060401,0,0.277,0.197,0,0.003,0.04,0.019
2114,2011060402,0,0.201,0.087,0.054,0.045,0.035,0.101
2115,2011060403,0,0.251,0.269,0.099,0.048,0.089,0.115
2116,2011060404,0,0.345,0.368,0.095,0,0.063,0.106
2117,2011060405,0.146,0.532,0.437,0.258,0.104,0.292,0.538
2118,2011060406,0.254,0.477,0.517,0.432,0.082,0.344,0.576
2119,2011060407,0.302,0.488,0.615,0.406,0.133,0.211,0.513
2120,2011060408,0.287,0.453,0.348,0.363,0.156,0.184,0.292
2121,2011060409,0.247,0.434,0.353,0.262,0.173,0.134,0.301
2122,2011060410,0.34,0.442,0.263,0.395,0.25,0.207,0.353
2123,2011060411,0.375,0.403,0.43,0.602,0.355,0.384,0.568
2124,2011060412,0.349,0.443,0.198,0.501,0.232,0.425,0.46
2125,2011060413,0.29,0.35,0.304,0.518,0.283,0.301,0.374
2126,2011060414,0.251,0.384,0.343,0.379,0.279,0.343,0.297
2127,2011060415,0.266,0.426,0.336,0.397,0.223,0.267,0.27
2128,2011060416,0.111,0.318,0.271,0.405,0.229,0.179,0.196
2129,2011060417,0.096,0.321,0.284,0.065,0.253,0.198,0.218
2130,2011060418,0.027,0.401,0.282,0.137,0.224,0.167,0.324
2131,2011060419,0.046,0.395,0.26,0.152,0.258,0.163,0.289
2132,2011060420,0.15,0.503,0.29,0.291,0.262,0.192,0.273
2133,2011060421,0.199,0.5,0.239,0.216,0.351,0.19,0.316
2134,2011060422,0.105,0.495,0.341,0.161,0.275,0.111,0.118
2135,2011060423,0.042,0.532,0.411,0.049,0.267,0.128,0.045
2136,2011060500,0.225,0.468,0.414,0.197,0.343,0.034,0.067
2137,2011060501,0.075,0.603,0.51,0.063,0.196,0.014,0
2138,2011060502,0.127,0.572,0.558,0.05,0.171,0.005,0.016
2139,2011060503,0.096,0.535,0.529,0.082,0.214,0.005,0.03
2140,2011060504,0.105,0.488,0.559,0.031,0.182,0.006,0.022
2141,2011060505,0.151,0.446,0.558,0.048,0.158,0,0
2142,2011060506,0.182,0.455,0.567,0.097,0.183,0,0.04
2143,2011060507,0.223,0.493,0.555,0.079,0.174,0,0.034
2144,2011060508,0.231,0.501,0.53,0.078,0.182,0,0.101
2145,2011060509,0.231,0.523,0.507,0.111,0.183,0,0.03
2146,2011060510,0.123,0.563,0.524,0.178,0.146,0.045,0.048
2147,2011060511,0.056,0.449,0.578,0.185,0.192,0.158,0.055
2148,2011060512,0.17,0.354,0.484,0.298,0.202,0.128,0.143
2149,2011060513,0.151,0.33,0.492,0.228,0.202,0.073,0.058
2150,2011060514,0.005,0.363,0.428,0.082,0.185,0,0.084
2151,2011060515,0,0.486,0.386,0.076,0.264,0,0.071
